gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
12/14/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,2,Lane,Karl,Maddox,Tre,McCutchen,Monty,Jimmy Butler,Starter,36,SG,79,220,9/14/1989,21,9,0,2,2,0,10,7,0.7,10,7,0.7,0,0,0,7,7,1,1,6,7,SAC,West,Pacific,Away,Loss,1
12/28/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,1,Dalen,Eric,Myers,Matt,Zarba,Zach,Jimmy Butler,Starter,43,SG,79,220,9/14/1989,20,7,4,2,0,2,16,6,0.375,10,5,0.5,6,1,0.1667,7,7,1,2,3,5,MIL,East,Central,Home,Win,2
11/29/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Win,1,Barnaky,Brent,Mauer,Ken,Wall,Scott,Jimmy Butler,Starter,33,SG,79,220,9/14/1989,19,3,2,1,0,0,12,8,0.6667,10,7,0.7,2,1,0.5,2,2,1,0,4,4,NO,West,Southwest,Home,Loss,3
12/6/2017,10:30,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Win,2,Workman,Haywoode,Garretson,Ron,Zarba,Zach,Jimmy Butler,Starter,43,SG,79,220,9/14/1989,19,8,1,0,0,2,12,7,0.5833,10,7,0.7,2,0,0,5,5,1,1,7,8,LAC,West,Pacific,Home,Loss,3
2/11/2018,7:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,1,Washington,Tom,Boland,Matt,DeRosa,Joe,Jimmy Butler,Starter,39,SG,79,220,9/14/1989,18,3,3,2,0,1,9,5,0.5556,8,4,0.5,1,1,1,9,7,0.7778,1,4,5,SAC,West,Pacific,Away,Loss,1
11/24/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Loss,2,Maddox,Tre,McCutchen,Monty,Adair,Brandon,Jimmy Butler,Starter,35,SG,79,220,9/14/1989,18,4,2,0,0,0,17,7,0.4118,16,6,0.375,1,1,1,6,3,0.5,2,4,6,MIA,East,Southeast,Away,Win,2
11/28/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Loss,2,Forte,Brian,Zarba,Zach,Sterling,Jonathan,Jimmy Butler,Starter,38,SG,79,220,9/14/1989,17,10,1,1,0,1,17,5,0.2941,8,2,0.25,9,3,0.3333,4,4,1,5,2,7,WAS,East,Southeast,Away,Win,3
10/30/2017,7:30,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Win,2,Tiven,Josh,Washington,C.J.,Collins,Derrick,Jimmy Butler,Starter,40,SG,79,220,9/14/1989,16,3,4,3,0,5,13,5,0.3846,10,4,0.4,3,1,0.3333,5,5,1,1,4,5,MIA,East,Southeast,Home,Loss,1
10/22/2017,7:00,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Win,1,Zielinski,Gary,Washington,Tom,Sterling,Jonathan,Jimmy Butler,Starter,39,SF,79,220,9/14/1989,15,6,1,0,0,2,17,7,0.4118,13,6,0.4615,4,1,0.25,0,0,0,0,6,6,OKC,West,Northwest,Home,Loss,0
2/13/2018,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Loss,2,Wright,Sean,Smith,Aaron,Collins,Derrick,Jimmy Butler,Starter,36,SG,79,220,9/14/1989,15,6,0,0,0,1,13,5,0.3846,10,5,0.5,3,0,0,5,5,1,0,7,7,HOU,West,Southwest,Away,Win,2
1/5/2018,7:30,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,2,Fitzgerald,Kane,Taylor,Ben,Ervin,Mitchell,Jimmy Butler,Starter,35,SG,79,220,9/14/1989,14,6,4,3,0,1,12,3,0.25,9,3,0.3333,3,0,0,10,8,0.8,2,0,2,BOS,East,Atlantic,Home,Win,1
11/20/2017,7:00,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,1,Williams,James,Blair,Curtis,Adams,Bennie,Jimmy Butler,Starter,33,SG,79,220,9/14/1989,14,0,1,1,0,2,15,6,0.4,11,5,0.4545,4,1,0.25,1,1,1,3,4,7,CHA,East,Southeast,Home,Win,2
10/20/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,1,Goble,Jacyn,Guthrie,David,Richardson,Leroy,Jimmy Butler,Starter,39,SF,79,220,9/14/1989,13,3,4,5,0,1,14,5,0.3571,12,5,0.4167,2,0,0,3,3,1,0,7,7,UTA,West,Northwest,Away,Loss,1
11/5/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,1,Scott,Kevin,Ervin,Mitchell,Kennedy,Bill,Jimmy Butler,Starter,30,SG,79,220,9/14/1989,13,1,3,1,0,1,6,4,0.6667,4,2,0.5,2,2,1,3,3,1,2,4,6,CHA,East,Southeast,Away,Loss,1
1/12/2018,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,2,Maddox,Tre,Callahan,Mike,Sterling,Jonathan,Jimmy Butler,Starter,34,SG,79,220,9/14/1989,13,2,2,3,1,1,12,6,0.5,9,5,0.5556,3,1,0.3333,1,0,0,1,3,4,NY,East,Atlantic,Away,Loss,2
10/18/2017,9:30,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Wall,Scott,Jimmy Butler,Starter,35,SF,79,220,9/14/1989,12,3,3,1,0,3,12,5,0.4167,9,3,0.3333,3,2,0.6667,0,0,0,0,4,4,SA,West,Southwest,Home,Win,0
11/8/2017,10:30,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,3,Petraitis,Gediminas,Mauer,Ken,Collins,Derrick,Jimmy Butler,Starter,31,SG,79,220,9/14/1989,11,5,1,2,0,1,12,5,0.4167,10,4,0.4,2,1,0.5,0,0,0,0,3,3,GS,West,Pacific,Home,Win,2
12/16/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Loss,2,Mauer,Ken,Ransom,Phenizee,Ayotte,Mark,Jimmy Butler,Starter,37,SG,79,220,9/14/1989,10,2,1,3,0,1,18,5,0.2778,15,5,0.3333,3,0,0,0,0,0,1,5,6,PHO,West,Pacific,Away,Win,2
2/23/2018,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,7,Richardson,Leroy,Kennedy,Bill,Collins,Derrick,Jimmy Butler,Starter,25,SG,79,220,9/14/1989,10,3,0,1,0,1,14,4,0.2857,10,3,0.3,4,1,0.25,1,1,1,3,2,5,HOU,West,Southwest,Home,Win,9
11/15/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,1,Lindsay,Mark,Orr,J.T.,Brown,Tony,Jimmy Butler,Starter,33,SG,79,220,9/14/1989,6,5,1,3,1,0,13,2,0.1538,12,2,0.1667,1,0,0,2,2,1,1,4,5,SA,West,Southwest,Away,Loss,0
11/4/2017,8:00,Regular,Butler,Jimmy,MIN,West,Northwest,Home,Win,3,Cutler,Kevin,Blair,Curtis,Foster,Scott,Jimmy Butler,Starter,34,SG,79,220,9/14/1989,4,7,2,0,0,3,7,1,0.1429,5,1,0.2,2,0,0,2,2,1,0,5,5,DAL,West,Southwest,Away,Loss,0
