gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
2/6/2018,7:30,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,1,Lane,Karl,Petraitis,Gediminas,Washington,Tom,Giannis Antetokounmpo,Starter,35,PF,82,205,12/16/1994,23,6,3,1,2,3,23,10,0.4348,23,10,0.4348,0,0,0,6,3,0.5,1,10,11,NY,East,Atlantic,Home,Loss,1
1/12/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,2,Cutler,Kevin,Holtkamp,Lauren,Malloy,Ed,Giannis Antetokounmpo,Starter,36,PF,82,205,12/16/1994,23,4,3,0,1,5,19,10,0.5263,16,10,0.625,3,0,0,3,3,1,2,5,7,GS,West,Pacific,Away,Win,1
11/20/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,1,Petraitis,Gediminas,Kirkland,Courtney,Smith,Michael,Giannis Antetokounmpo,Starter,39,PF,82,205,12/16/1994,23,4,0,0,3,3,21,8,0.381,18,8,0.4444,3,0,0,9,7,0.7778,1,7,8,WAS,East,Southeast,Away,Win,1
12/28/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,2,Dalen,Eric,Myers,Matt,Zarba,Zach,Giannis Antetokounmpo,Starter,40,PF,82,205,12/16/1994,22,3,4,0,0,2,20,11,0.55,19,11,0.5789,1,0,0,0,0,0,3,7,10,MIN,West,Northwest,Away,Loss,1
1/14/2018,1:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,1,Taylor,Ben,Washington,C.J.,Kennedy,Bill,Giannis Antetokounmpo,Starter,31,PF,82,205,12/16/1994,22,1,2,1,0,4,12,6,0.5,12,6,0.5,0,0,0,10,10,1,1,5,6,MIA,East,Southeast,Home,Win,3
1/17/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,2,Kogut,Marat,Taylor,Dedric,Phillips,Jason,Giannis Antetokounmpo,Starter,38,PF,82,205,12/16/1994,22,6,1,2,2,3,15,6,0.4,12,4,0.3333,3,2,0.6667,15,8,0.5333,2,8,10,MIA,East,Southeast,Away,Win,2
11/15/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,2,Goble,John,Taylor,Ben,Van Duyne,Justin,Giannis Antetokounmpo,Starter,35,PF,82,205,12/16/1994,21,1,3,3,4,5,16,8,0.5,15,8,0.5333,1,0,0,6,5,0.8333,2,4,6,DET,East,Central,Away,Loss,3
11/30/2017,10:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,2,Adams,Bennie,Wood,Leon,Callahan,Mike,Giannis Antetokounmpo,Starter,37,PF,82,205,12/16/1994,20,5,0,3,3,3,20,7,0.35,19,7,0.3684,1,0,0,8,6,0.75,1,8,9,POR,West,Northwest,Home,Loss,3
2/1/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,3,Mauer,Ken,Fraher,Pat,Sterling,Jonathan,Giannis Antetokounmpo,Starter,36,PF,82,205,12/16/1994,17,6,5,0,0,2,14,6,0.4286,13,6,0.4615,1,0,0,9,5,0.5556,2,13,15,MIN,West,Northwest,Home,Win,2
1/8/2018,7:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,1,Wright,Sean,Buchert,Nick,Nansel,Brett,Giannis Antetokounmpo,Starter,32,PF,82,205,12/16/1994,17,3,4,2,1,1,8,3,0.375,7,3,0.4286,1,0,0,14,11,0.7857,1,6,7,IND,East,Central,Home,Win,2
2/4/2018,10:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,2,Ervin,Mitchell,Stafford,Derrick,Brown,Tony,Giannis Antetokounmpo,Starter,28,PF,82,205,12/16/1994,16,4,2,0,1,0,13,7,0.5385,11,6,0.5455,2,1,0.5,1,1,1,1,7,8,BKN,East,Atlantic,Home,Loss,2
2/13/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,3,Goble,Jacyn,Petraitis,Gediminas,Phillips,Jason,Giannis Antetokounmpo,Starter,34,PF,82,205,12/16/1994,15,3,1,1,2,5,16,7,0.4375,12,7,0.5833,4,0,0,2,1,0.5,3,12,15,ATL,East,Southeast,Away,Loss,2
11/1/2017,7:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,0,Buchert,Nick,Corbin,Sean,Richardson,Derek,Giannis Antetokounmpo,Starter,32,PF,82,205,12/16/1994,14,5,3,2,2,5,16,5,0.3125,14,5,0.3571,2,0,0,4,4,1,1,12,13,CHA,East,Southeast,Home,Win,1
